0,0,0,0,0,0,0,0,0,0,0,0,0,0,13870000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,69883000,0,0,0,0,0,100480000,0,0,0,79127000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048300000,9745400000,1783200000,17056000000,7931700000,12255000000,4950400000,7328600000,3569800000,4715100000,4663500000,11008000000,2940200000,8903300000,7326500000,13031000000
13099000,0,16085000,6985400,0,9606600,0,6784000,0,0,0,10074000,0,12129000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22506000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38342000,29863000,0,15737000,0,0,39135000,37469000,15157000,15926000,10079000,21883000,43866000,54204000,0,0
2648300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16916000,61738000,97479000,11075000,225310000,678840000,79843000,65076000,44852000,916590000,47045000,74731000,160630000,85878000,7599400,12994000
43079000,43785000,94186000,10572000,132250000,107110000,80178000,57529000,64302000,7957500,65933000,31056000,27229000,45982000,17717000,13820000
66479000,77615000,21130000,41039000,40008000,94842000,81197000,108590000,145880000,108410000,93458000,149410000,33528000,31656000,69803000,20553000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21054000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13833000,0,0,0,31044000,8087900,3380800,0,0,0,6626000,4625200,0,0,0,0
40245000,89987000,0,0,5140400,0,63289000,26875000,10499000,0,14986000,98899000,13101000,40333000,0,0
41942000,70788000,648640000,14097000,29854000,47261000,60736000,59831000,15736000,29358000,125340000,14074000,18121000,29510000,148600000,134430000
183530000,167760000,15662000,183390000,174850000,103900000,93847000,218550000,80637000,54624000,88114000,204640000,155160000,202030000,98617000,0
0,0,63652000,0,131660000,82790000,91990000,106540000,82170000,0,6818600,0,93312000,0,61412000,21703000
0,0,0,0,0,0,8784700,0,0,0,0,0,0,0,5663500,0
19241000,0,12813000,0,41478000,0,0,0,0,87697000,72905000,66484000,0,0,61427000,0
507910000,324330000,247580000,363660000,679440000,375610000,603370000,513530000,507490000,390580000,388720000,632140000,554420000,416120000,584030000,80008000
0,0,0,0,0,0,0,0,0,0,0,14266000,0,0,0,0
12385000,9869200,0,0,0,0,0,31871000,0,0,20417000,18806000,17563000,13316000,0,0
81046000,112450000,18226000,20292000,134060000,63062000,163100000,102440000,74311000,105150000,68568000,132210000,75257000,45553000,15487000,4884000
564510000,536140000,105640000,421680000,1024900000,787210000,630420000,536740000,414650000,285470000,572490000,379990000,423800000,619490000,129520000,38818000
0,42811000,0,0,0,0,4694500,30504000,0,0,11192000,14464000,31874000,67555000,102870000,174730000
96220000,88043000,35151000,152330000,191480000,79082000,93162000,132130000,83038000,109830000,83485000,87707000,47599000,23587000,78792000,113570000
10051000,18334000,0,16370000,0,0,15571000,0,22169000,11305000,22632000,27370000,0,11812000,0,3685800
0,61629000,0,0,38249000,6796600,0,11081000,0,26771000,0,0,4184300,0,0,2894300
72959000,25880000,0,51139000,123620000,118020000,144310000,112050000,0,152450000,99135000,90108000,0,53569000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301200000,2396700000,1539100000,793900000,673780000,1640300000,2708100000,1649600000,906280000,2942600000,676770000,1261300000,564370000,2224400000,525280000,748040000
310910000,826610000,3806300000,3940400000,1173000000,7837700000,204080000,1574100000,636820000,2089800000,39572000,1273800000,150740000,1233300000,887010000,1310800000
0,0,5183100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39687000,55381000,0,68218000,88561000,85496000,90507000,62289000,54407000,5167900,70087000,51801000,72262000,54568000,26772000,0
0,0,0,0,13834000,0,4836600,5368200,5881300,0,6787700,0,3310900,0,0,0
403390000,351960000,112080000,179850000,513670000,166460000,603350000,538730000,454900000,440470000,383290000,440580000,258340000,413740000,308660000,175860000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769080000,668890000,197230000,388360000,662560000,418930000,700090000,715200000,486580000,569140000,654960000,633020000,548020000,808060000,446250000,133380000
