0,133350000,158610000,153100000,0,23292000,113690000,45365000,64421000,168350000,130420000,170830000,360100000,671590000,245930000,0,0,0,0,525580000,84613000,119580000,36949000,97432000,67482000,140040000,130830000,73270000,493300000
109850000,240990000,200440000,109090000,158170000,232860000,512690000,59361000,447010000,431630000,233650000,880050000,430640000,596320000,58362000,52935000,34837000,0,103660000,229830000,242100000,134540000,107990000,326250000,113550000,295020000,414890000,140910000,1073900000
26163000,48720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59832000,0,0,0,0,0,0,37739000,37101000,0,19834000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59219000,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,29966000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,44789000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10205000,0,0,0,0,0,0
0,122890000,0,0,0,125730000,0,0,0,0,0,0,0,0,0,0,0,0,0,239990000,90747000,197550000,64783000,0,0,0,0,0,179900000
0,262050000,0,0,243170000,0,0,0,0,0,0,0,0,0,0,0,131200000,0,0,0,0,0,0,0,0,0,0,0,168060000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9016400,14160000,181290000,0,0,0,0,0,0,0,0,0,17972000,0
195140000,0,451610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128950000,332320000,253720000,231420000,85179000,71700000,60897000,15485000,0,484510000,499890000,1059700000,707870000,99141000,90295000,0,0,0,0,0,0,0,0,33804000,661770000,37877000,0,222220000,262520000
0,0,0,0,99834000,0,0,0,0,0,0,0,0,0,0,0,0,27528000,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26646000,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,43500000,0,46658000,0,62071000,26179000,0,0,0,0,0,0,0,0,0,0,95203000,26912000,0,0,0
180780000,247070000,231490000,261700000,241210000,0,0,0,156550000,224580000,0,219140000,192110000,368250000,480280000,34427000,0,0,82227000,305810000,166580000,0,0,0,0,52231000,246120000,130790000,336070000
327220000,435390000,130570000,86166000,1193500000,0,0,0,0,0,0,0,0,0,220320000,135710000,342350000,329240000,185930000,0,0,0,0,0,0,0,0,0,38208000
0,0,0,0,35446000,0,0,0,0,0,0,0,0,0,0,0,16346000,0,0,0,0,0,0,0,0,0,0,0,0
516560000,652590000,2379100000,2525700000,5177000000,48608000,106420000,5596500,0,207690000,332320000,1406400000,89650000,363930000,1209100000,152240000,1432500000,2075200000,1484800000,670810000,0,85928000,49242000,0,141800000,164420000,743100000,0,549700000
921120000,476940000,1051500000,822910000,189870000,42718000,229140000,16545000,223280000,412560000,343330000,576700000,329080000,835240000,982320000,18093000,245250000,549680000,188470000,86831000,89492000,142690000,131470000,136350000,254430000,159260000,544080000,181000000,804180000
37994000000,32114000000,41917000000,48172000000,31223000000,13059000000,14657000000,20421000000,34500000000,16946000000,23401000000,30226000000,18458000000,30963000000,35057000000,4104700000,27875000000,50379000000,18658000000,34224000000,22995000000,25206000000,11429000000,22196000000,18469000000,14161000000,27499000000,8021000000,34929000000
0,0,0,17056000,0,0,0,0,0,0,0,0,0,35603000,0,0,0,22485000,0,0,0,0,0,0,0,0,15556000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28845000,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19580000,0,0,0,0,0,37997000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,93123000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12565000,0,0,0,0,0,0
123920000,166830000,168560000,110770000,98072000,33017000,64582000,48842000,103890000,106710000,48475000,242390000,220370000,378660000,177170000,22219000,75137000,53160000,71090000,83477000,90933000,79747000,16900000,0,218700000,119320000,297670000,101030000,269780000
0,38862000,46973000,0,16762000,0,46777000,11693000,0,0,54954000,0,56144000,218270000,74787000,0,0,0,0,36326000,64039000,100490000,28033000,63421000,76927000,39328000,113580000,25234000,46769000
0,0,0,0,0,45540000,125850000,0,138560000,0,52307000,0,0,0,0,0,0,0,0,0,228850000,0,0,70570000,0,0,0,0,0
29852000,0,37959000,0,0,0,0,0,46823000,0,0,0,0,42500000,0,0,0,0,0,73548000,0,0,0,0,0,0,0,0,54167000
0,0,0,0,0,0,0,0,0,0,0,17734000,0,400390000,79199000,0,0,0,0,117790000,0,0,0,0,0,0,0,0,44120000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14548000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34633000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18874000,0,0,0,0
0,25853000,50375000,0,78900000,0,0,6189500,0,0,0,0,27233000,32880000,0,16006000,21654000,106010000,10268000,0,0,0,0,0,0,0,0,21248000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164150000,352270000,194220000,80734000,144540000,0,37682000,91259000,74038000,145800000,114860000,268860000,132670000,360370000,152960000,29670000,206020000,387480000,99395000,218010000,61383000,50762000,56392000,44259000,148490000,74603000,440090000,53392000,228440000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27691000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4196200,0,6214400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20991000,0,0,0,0,21061000,0
105730000,79920000,88565000,130090000,220860000,0,0,0,0,0,0,0,0,0,49088000,0,306080000,175120000,101800000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144260000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20258000,0,0,0,0,0,0,0,0,48762000,0,0,0,0,0,0,0,0,37771000,0,0,79418000,0,0,0,0
0,0,0,35857000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18811000,0,0,0,0
310740000,418220000,217990000,295310000,1119500000,0,0,6184500,28306000,295120000,328380000,522880000,317240000,248880000,214850000,114520000,737870000,171780000,361890000,59902000,0,0,0,13926000,195120000,74869000,174410000,15799000,316490000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,48237000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34454000,0,33963000,132350000,0,0,0,44562000,0,0,0,0,0,84477000,90215000,0,0,94179000,0,0,0,0,0,0,0,0,0,0,0
2913400000,3099800000,6966200000,9882800000,6409200000,0,0,0,0,0,0,44469000,55038000,240930000,10460000000,2271400000,3944500000,3531100000,6134600000,0,0,0,0,0,69242000,72780000,161180000,16493000,897080000
2251500000,1003300000,3278600000,2631900000,2517900000,1521400000,1833300000,2391100000,1413200000,891650000,2171700000,3815900000,1293500000,2944900000,4212200000,343520000,3328300000,2311500000,1590200000,1751100000,969210000,1771900000,1270000000,1075400000,2966400000,678500000,3590700000,2106800000,4075700000
0,0,0,0,0,0,0,0,0,0,0,37497000,23400000,0,0,0,0,0,0,0,0,0,0,0,25646000,19925000,0,26094000,0
397160000,83590000,222730000,230130000,86114000,262380000,151330000,280930000,220480000,172220000,196470000,308040000,238630000,411340000,55309000,23047000,222020000,321840000,157290000,208090000,71483000,258730000,25201000,183510000,196120000,363370000,468470000,360580000,411170000
0,0,25798000,0,0,0,0,0,0,0,0,0,0,0,0,0,19341000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17418000,0,0,0,0,0,0
0,0,0,0,0,0,0,2136200,0,33700000,0,25810000,25432000,0,0,0,0,0,0,0,0,0,0,0,38838000,13612000,0,0,0
161490000,215740000,119680000,240050000,0,384270000,247810000,289300000,203520000,406800000,0,524670000,361880000,907240000,518210000,62954000,0,0,35376000,512770000,230190000,283210000,336290000,300250000,626970000,416270000,402100000,322410000,507290000
0,0,72104000,44763000,20952000,0,0,0,0,0,0,0,0,75084000,68450000,7379000,38033000,51510000,0,0,0,0,0,0,10283000,0,67971000,0,32568000
0,0,50651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6151200000,6368900000,4502000000,5998800000,6774600000,10274000000,10893000000,16780000000,11656000000,8749000000,10472000000,6900900000,6482400000,12598000000,4713000000,1019400000,4138600000,7767400000,2771000000,4019600000,5538900000,6836800000,4635500000,6206400000,1820400000,6491600000,9061800000,5119500000,13135000000
0,0,0,0,0,0,0,41925000,0,20521000,0,0,20682000,57438000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16934000,0,0,0
0,0,0,0,54003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,865480000,0,0,0,0,0,0,0,0,0,0,0,0,0,816440000,615500000,0,0,0,0,0,0,0
0,0,0,165900000,175880000,28187000,138500000,49835000,0,84986000,37990000,218050000,132670000,483020000,149360000,5299000,35924000,0,83839000,174200000,35006000,68145000,107040000,55099000,265150000,81857000,38776000,64658000,252380000
13353000,0,0,0,0,0,0,0,0,8559200,19954000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4302200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39964000,0,43699000,0,0,0,0,215930000,0,0,0,0,23407000,0,0,7690500,0,30535000,0,0,0,0,100630000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1937100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51829000,81934000,66250000,54567000,0,157400000,253450000,18117000,42770000,84585000,221470000,160150000,84097000,269490000,21283000,0,46128000,60345000,65242000,30826000,56794000,65729000,35126000,106150000,70414000,104580000,0,37885000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,39381000,0,0,0,0,0,0,0,46915000,0,0,0,0,0,0,64520000,0,50614000,48374000,36508000,0,0,21342000,26525000
20477000000,50124000000,29693000000,25524000000,3297100000,24550000000,30136000000,30535000000,22511000000,30360000000,35710000000,24534000000,37656000000,25648000000,33041000000,1455600000,11404000000,33930000000,7581700000,29051000000,33586000000,42106000000,33772000000,35778000000,75332000000,37163000000,39534000000,24221000000,4196700000
36855000000,64736000000,39017000000,30648000000,5865700000,62675000000,57673000000,121390000000,41721000000,29410000000,57780000000,30749000000,38607000000,29997000000,48738000000,4049100000,26301000000,43435000000,11047000000,55948000000,56413000000,70029000000,54300000000,49977000000,52614000000,51509000000,49037000000,32457000000,7833100000
0,0,76808000,0,36538000,0,0,0,0,44034000,0,55718000,21963000,123690000,37511000,0,0,0,0,50229000,30675000,0,0,0,46176000,0,0,17655000,66595000
31173000,24961000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51310000,0,0,0,0,0,0,0,0,57950000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5969400,33121000,95354000,0,0,0
0,0,0,0,68897000,0,0,0,0,0,0,0,0,0,0,0,0,0,15372000,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109560000,272480000,20260000,0,0,0,0,0,0,0,0,0,0,0,0,0,25180000,64706000,14786000,0,19483000,0,0,0,21023000,17680000,0,21857000,0
0,117120000,0,0,190310000,301810000,191590000,151560000,128150000,23150000,63443000,36912000,0,63314000,0,9609000,29097000,51619000,19173000,0,0,29229000,208350000,107850000,0,26101000,62896000,149760000,0
0,0,0,0,0,17770000,0,0,56207000,0,0,0,0,0,0,0,0,0,0,54249000,197700000,0,30219000,0,0,0,0,0,0
