100800000,78517000,22286000,40484000,34842000,5641500,114420000,83850000,30569000,42866000,36159000,6706400,9556600,7641500,1915000,23838000,20048000,3790200,41650000,34919000,6730500,15357000,10441000,4915900,39879000,30800000,9078800,57748000,49306000,8442700,58640000,47657000,10983000,27908000,24508000,3400000,12933000,10760000,2173400,26942000,22572000,4369800,220230000,185170000,35057000,292930000,266410000,26518000,379610000,351100000,28511000,93031000,81150000,11882000,66228000,47399000,18829000,14428000,14207000,221240,54839000,42927000,11912000,4615900,2483000,2132900,38571000,33528000,5042400,13455000,10709000,2746600,22907000,20097000,2809700,8637900,6617300,2020600,3076600,2601300,475310,2577600,2317200,260320,0,0,0,4688900,4640000,48898,0,0,0
266770,105410,161360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881190,432790,448400,233130,112100,121030,0,0,0,0,0,0,0,0,0,0,0,0,1600800,729240,871540,0,0,0,594380,210440,383940,0,0,0,710910,341640,369270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36677000,29596000,7081600,154390000,121440000,32949000,37795000,35840000,1955000,28141000,18371000,9769600,11110000,9191800,1918300,29604000,27586000,2018600,74658000,70393000,4264900,56802000,47102000,9700300,38055000,32733000,5322200,88764000,79085000,9678800,120400000,114500000,5899800,26526000,25452000,1073900,12620000,12135000,485920,34865000,32537000,2328300,161100000,153470000,7632300,199570000,186700000,12866000,312100000,249980000,62117000,73186000,70830000,2356200,168880000,156460000,12419000,23262000,22364000,898210,27234000,26392000,842180,10284000,7417100,2867300,64910000,59573000,5337100,16073000,15510000,563580,22700000,21517000,1182600,12483000,11223000,1259600,9849800,9077400,772410,14050000,13487000,563390,3947000,2970500,976530,9990900,9156700,834230,8774500,8035500,738980
0,0,0,4609400,4609400,0,3153900,2952300,201640,2136200,1808100,328150,0,0,0,4525000,4300300,224670,0,0,0,0,0,0,9605700,9194600,411070,17310000,17310000,0,0,0,0,1247000,1171000,75963,1840300,1749300,91046,20001000,18931000,1069600,3888000,3888000,0,24250000,22535000,1715200,0,0,0,1465000,1386500,78491,0,0,0,3104000,2857400,246630,635730,486920,148810,0,0,0,0,0,0,4428500,3859300,569170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662980,602760,60222
3242200,2812100,430140,0,0,0,0,0,0,4247600,3406200,841420,0,0,0,4547100,4194100,353070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681400,945280,736090,0,0,0,0,0,0,36387000,33803000,2584000,45853000,43405000,2448300,24503000,21087000,3416000,7196100,5956700,1239400,5908300,5398700,509580,0,0,0,0,0,0,0,0,0,1472100,1285700,186360,4687800,3912600,775170,0,0,0,2524400,2300800,223600,0,0,0,1264400,1167200,97269,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3468400,1954100,1514300,0,0,0,0,0,0,0,0,0,0,0,0,156000,156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11224000,11143000,81728,2632300,2440700,191620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4305900,4305900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5677700,3284700,2393000,998060,623220,374840,0,0,0,895810,407860,487950,0,0,0,8634100,1318900,7315200,2716100,1667400,1048700,9973200,1738500,8234700,5908600,3040300,2868300,0,0,0,11310000,1685900,9624500,3346200,2094200,1251900,2648600,1552400,1096200,0,0,0,1168700,873670,294980,6711600,5082400,1629200,10325000,6418800,3906600,3638400,2270800,1367600,78366000,5399300,72967000,1430500,712580,717950,0,0,0,4527700,2370000,2157700,27422000,22266000,5155600,0,0,0,2682600,1865500,817050,9076700,3476700,5600000,3123200,1193800,1929500,335070,231460,103600,0,0,0,1462800,778650,684110,1103400,676260,427150
1436800,1051300,385500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703970,477830,226140,0,0,0,0,0,0,952200,693710,258500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066300,607130,459130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3022000,1003300,2018700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769700,620460,149240,760150,631040,129110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196070,196070,0,0,0,0,151570,121020,30547,0,0,0,223480,200800,22685,0,0,0,0,0,0,0,0,0,0,0,0
34994000,5748400,29245000,57768000,37757000,20012000,231930000,192940000,38991000,81319000,58002000,23317000,0,0,0,0,0,0,33079000,17597000,15482000,0,0,0,63787000,44235000,19552000,0,0,0,98775000,60711000,38065000,35085000,20480000,14605000,0,0,0,0,0,0,62410000,45948000,16462000,536460000,385850000,150610000,480000000,376030000,103970000,0,0,0,99220000,64117000,35104000,106920000,65041000,41876000,65389000,43528000,21861000,1670300,882140,788110,138940000,106400000,32543000,148100000,109350000,38754000,151080000,105250000,45824000,147320000,102680000,44637000,109370000,81170000,28197000,141970000,102870000,39097000,1917900,594390,1323500,65823000,43110000,22713000,66914000,43746000,23168000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65234,48330,16904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505910,505910,0,0,0,0,1302300,1039400,262950,0,0,0,1727000,1417400,309640,0,0,0,0,0,0,0,0,0,1239000,1068800,170220
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393410,165070,228340,0,0,0,0,0,0,240030,157980,82054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427970,252910,175060,0,0,0,0,0,0,0,0,0,569650,385770,183880,0,0,0,0,0,0,593670,378610,215060,0,0,0,201430,134260,67171,0,0,0,0,0,0,0,0,0,366880,210470,156410
7619100,4419900,3199200,566320,267590,298730,3792900,1443400,2349500,877040,454300,422740,0,0,0,0,0,0,0,0,0,0,0,0,6045600,2833500,3212100,0,0,0,0,0,0,8003100,4460900,3542200,4793500,2695800,2097700,0,0,0,6702800,3643500,3059300,13065000,9624700,3440700,12875000,8437300,4437700,19144000,10051000,9093300,6343700,3724200,2619600,6248700,3161800,3086900,0,0,0,4654900,2276700,2378200,185440,116380,69055,2099000,934990,1164000,9820100,3034700,6785400,9796600,3969200,5827500,2465400,1231700,1233700,5394400,2746000,2648400,0,0,0,2480200,1139600,1340700,701010,370640,330370
244470,104900,139570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245380,101720,143660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254720,85927,168790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539600,1745400,1794100,14356000,7418800,6937200,170830000,1221400,169610000,4078800,1599800,2479000,0,0,0,577770,329860,247910,2691700,1490800,1200800,0,0,0,3346600,1847100,1499500,3217000,2130200,1086700,6658000,3933500,2724500,2376000,1181900,1194100,2169800,670450,1499300,0,0,0,3804400,2581400,1223000,4813600,3468700,1344800,14258000,12211000,2046700,849050,397180,451870,54226000,9126600,45099000,788030,353800,434230,5023400,3001900,2021500,21198000,8754200,12444000,1700800,771240,929570,2336100,1260800,1075400,1539000,830850,708180,2305200,1484500,820740,1146700,625720,520980,898440,432880,465560,3861400,1676300,2185000,1426500,587550,839000,771590,375510,396070
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300300,2093000,207260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5048600,4655200,393340,8805900,3874300,4931600,3102900,1690800,1412000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,241450000,143650000,97804000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40011000,23208000,16802000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31499000,19638000,11861000,0,0,0,0,0,0,0,0,0
0,0,0,1558400,682720,875670,15587000,12427000,3160600,0,0,0,0,0,0,10574000,5919700,4654200,1118700,287490,831240,0,0,0,15066000,10260000,4805200,0,0,0,3217800,1291800,1926100,0,0,0,0,0,0,0,0,0,10327000,4762800,5564500,13349000,6029300,7320100,29655000,7501100,22154000,337080,207370,129710,0,0,0,8117000,3278700,4838300,0,0,0,0,0,0,0,0,0,5282200,2653600,2628600,461940,321200,140740,21507000,17798000,3708500,0,0,0,0,0,0,4088600,2974700,1113900,5004200,2388600,2615600,0,0,0
22405000,15552000,6852600,0,0,0,3714200,2879000,835210,0,0,0,14105000,10203000,3901300,0,0,0,16073000,11940000,4133000,59940000,23486000,36455000,7077700,3466100,3611600,0,0,0,0,0,0,0,0,0,5314000,3199800,2114200,2584800,1820800,763980,5076700,2943700,2133000,3987900,2338900,1649000,9612500,6684200,2928300,9247300,5745500,3501800,0,0,0,8341900,4080200,4261700,1287300,932860,354410,14459000,9907500,4551500,29132000,20034000,9097400,2720300,1862600,857700,8485900,4305800,4180100,5130900,2958500,2172400,13793000,11287000,2505500,2310900,1160400,1150500,1878100,859840,1018200,0,0,0,9805900,7254900,2551000
30224000,14527000,15697000,32761000,16535000,16226000,38980000,28291000,10689000,20459000,11431000,9027900,10492000,4296900,6195300,24942000,12740000,12202000,25796000,9036300,16760000,19217000,9264500,9952000,15007000,6055200,8952100,10604000,6922500,3681800,60533000,22550000,37983000,7637100,5073600,2563500,11876000,6550800,5325300,22215000,11814000,10402000,76327000,54596000,21730000,92057000,61496000,30561000,88304000,64680000,23624000,45400000,16585000,28815000,50695000,25890000,24805000,0,0,0,38558000,19665000,18893000,11230000,6378300,4851600,28351000,12529000,15822000,0,0,0,21681000,12110000,9571200,21990000,12307000,9682800,3600700,3113400,487280,9787200,4220900,5566400,28989000,10299000,18690000,5195500,2248500,2947100,2979300,2080200,899020
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136280,80544,55732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975580,426290,549290,0,0,0,0,0,0,0,0,0,4049200,2281900,1767300,0,0,0,0,0,0,0,0,0,0,0,0
8072500,2902400,5170100,6773600,1995200,4778400,5844900,3277400,2567500,15617000,6293700,9323500,2409200,1277200,1132000,0,0,0,1318500,456900,861610,0,0,0,0,0,0,0,0,0,0,0,0,736400,322210,414190,2554900,1091300,1463600,0,0,0,12185000,5994700,6190500,8916900,4279900,4637000,0,0,0,7786700,2581100,5205700,4050400,1207900,2842400,7360100,1585000,5775100,4206900,2367300,1839600,7627900,1766500,5861500,1922700,975550,947100,648930,192920,456010,598140,145400,452750,925120,337870,587250,2463400,935960,1527500,0,0,0,248660,81154,167510,804960,180740,624220,1933100,642810,1290300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117450000,116270000,1183700
20264000,12159000,8105000,20547000,10490000,10058000,6198500,3823600,2374900,0,0,0,0,0,0,0,0,0,14562000,6761100,7801400,0,0,0,4189300,2326400,1862900,0,0,0,8314700,4826700,3488000,3031400,2020500,1010800,5056500,3505400,1551100,0,0,0,14910000,11439000,3470200,21211000,16080000,5130600,24194000,19383000,4811000,0,0,0,11570000,7743500,3826300,0,0,0,4930000,3121800,1808200,8520000,5567300,2952600,1560200,825750,734480,657650,212810,444840,2033100,1284100,748960,3672200,2180900,1491300,2281500,1429500,852020,0,0,0,7751400,4451400,3300100,0,0,0,3352400,2043600,1308800
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468750,215470,253290,0,0,0,17115000,5240000,11875000,0,0,0,0,0,0,4218000,2631700,1586300,2704600,1535700,1168900,0,0,0,10846000,5568400,5277200,17175000,13133000,4042000,1202000,676010,525960,297910,141460,156450,0,0,0,0,0,0,0,0,0,0,0,0,106950,48246,58704,4035700,350990,3684700,448610,148070,300540,0,0,0,279190,98734,180460,166800,53776,113030,131870,0,131870,3223400,1837000,1386400,295490,111930,183560
9117900,6184800,2933200,14587000,6650500,7936100,2284300,1226900,1057400,0,0,0,4478900,811750,3667200,0,0,0,8566000,6111100,2454900,2861400,2009900,851470,3862400,2173000,1689400,4233300,0,4233300,2515300,2392800,122430,16330000,6503100,9827200,3696500,2183500,1513100,0,0,0,9897300,6434000,3463200,34540000,21227000,13313000,21382000,9343300,12039000,18744000,6559200,12185000,2733000,1394000,1339000,1779700,976660,803030,1087600,116890,970690,3139800,2160700,979120,0,0,0,0,0,0,6275900,4071000,2204900,3468600,2268900,1199700,7612300,3434900,4177300,0,0,0,7083600,4335600,2748000,4003800,1875200,2128600,6334000,3364500,2969600
616980000,291020000,325960000,765760000,378410000,387350000,400200000,280930000,119260000,261120000,128180000,132940000,228190000,100480000,127700000,325370000,164460000,160910000,561430000,280010000,281420000,448240000,242410000,205830000,272140000,121630000,150510000,483000000,259220000,223780000,778180000,465790000,312390000,267670000,111360000,156320000,150990000,51083000,99910000,361190000,189880000,171320000,850930000,603140000,247780000,1784000000,1068700000,715310000,1604000000,879300000,724740000,372840000,193540000,179300000,635430000,240810000,394620000,125900000,40921000,84982000,391550000,208390000,183160000,322940000,138320000,184610000,502420000,275230000,227190000,218810000,99793000,119010000,322270000,148940000,173330000,253530000,112430000,141100000,285500000,141590000,143910000,208330000,90399000,117930000,509960000,237470000,272490000,140380000,53138000,87237000,224740000,102740000,122000000
22470000,11088000,11382000,24990000,13055000,11935000,40481000,25178000,15303000,9546800,5274800,4272000,3034700,1659500,1375200,6603500,3496500,3107000,15941000,9655300,6286000,6988400,3719000,3269400,16614000,8071200,8542700,23853000,14045000,9808200,21952000,13092000,8860100,11075000,5795200,5279900,12517000,7061100,5456200,3117200,1553300,1563800,61827000,40212000,21615000,47491000,28384000,19106000,68316000,44041000,24276000,26574000,14933000,11640000,70251000,31763000,38489000,38060000,14096000,23964000,8181100,4348200,3833000,16450000,7076000,9373800,7787400,3478400,4309000,11845000,6531400,5313600,2005900,1114300,891570,6767000,3106400,3660600,8505100,6108000,2397000,6770100,3459300,3310800,18368000,8140500,10228000,3970500,1821200,2149300,4605600,2541800,2063800
1561800,820680,741170,0,0,0,511750,396250,115500,711960,383180,328780,0,0,0,0,0,0,170810,110270,60545,419410,276560,142860,925640,541620,384020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6830300,5321100,1509200,10685000,6603600,4081300,1027100,668100,358950,0,0,0,0,0,0,286980,163550,123430,0,0,0,1042800,575120,467720,0,0,0,697420,522720,174700,961990,600270,361730,1301900,808430,493500,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96519000,37897000,58622000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298600,1110100,4188400,7776300,2619500,5156800,0,0,0,0,0,0,0,0,0,7406700,1797100,5609600,0,0,0,12933000,2758500,10175000,8372500,2427100,5945400,0,0,0,0,0,0,5848200,1656700,4191500,5581400,1584600,3996800,0,0,0,0,0,0,15835000,4336100,11499000,21256000,5640100,15615000,10622000,3144000,7478500,0,0,0,7438600,1995400,5443100,8257900,2309400,5948500,0,0,0,0,0,0,10644000,3050100,7593900,0,0,0,22007000,6515900,15491000,0,0,0,0,0,0,20152000,5955200,14197000,0,0,0,0,0,0
44985000,19127000,25858000,35355000,10101000,25255000,17972000,8902700,9068900,20894000,8616300,12278000,17155000,4526900,12628000,10196000,3809800,6386100,15626000,6433900,9192000,14216000,5033200,9183100,4619700,1304400,3315400,12515000,5622500,6892300,37578000,17939000,19638000,6909700,3429400,3480300,11911000,4159100,7752400,17097000,5680200,11417000,80385000,44676000,35709000,63914000,40933000,22980000,108570000,57325000,51250000,13393000,5775300,7618000,39882000,11936000,27946000,15546000,4151200,11395000,42026000,17912000,24115000,26984000,5804000,21180000,18294000,4355000,13939000,2242500,496760,1745700,9166800,2303400,6863400,10331000,2695600,7635300,17457000,5323200,12134000,1189700,245790,943880,23905000,5381500,18523000,2551100,781370,1769700,9673800,2993200,6680600
4089600,2998000,1091600,26870000,10888000,15982000,21932000,16063000,5869500,0,0,0,0,0,0,0,0,0,2316000,1549200,766780,0,0,0,6493100,3087600,3405500,0,0,0,0,0,0,4004900,2562000,1442900,0,0,0,4321900,3404600,917310,16362000,13813000,2549400,0,0,0,0,0,0,12676000,8785600,3890500,4737800,3300400,1437400,6989000,2763800,4225200,5677700,4069000,1608700,3363500,2288700,1074900,952570,638270,314300,0,0,0,9544100,6905400,2638800,2266900,1270300,996580,6915700,5038700,1877000,4866900,2413800,2453000,12182000,7403300,4778500,2392200,1755300,636900,1909700,1300300,609430
720960,425770,295190,0,0,0,7988600,6967500,1021100,891470,645410,246060,0,0,0,0,0,0,4800700,2864600,1936100,0,0,0,3037100,1102100,1935000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205100,1823100,382040,740720,533350,207370,0,0,0,37763000,8647600,29115000,0,0,0,6145200,1207100,4938100,11318000,5655200,5663200,0,0,0,15623000,12681000,2942500,2158500,1510100,648390,0,0,0,254430,118340,136090,0,0,0,725590,552170,173420
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180230,0,180230,0,0,0,0,0,0,0,0,0,153320,58455,94869,0,0,0,194690,57037,137650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89155000,42602000,46552000,70341000,35755000,34586000,18689000,12110000,6578300,20991000,11134000,9857000,17006000,8081800,8924100,12597000,6638700,5957900,34749000,18753000,15996000,19469000,11162000,8306900,14184000,5927300,8256500,13466000,7699800,5766600,39349000,20739000,18610000,14375000,7115400,7259200,10334000,4815200,5518500,21933000,12656000,9276900,99490000,59303000,40187000,134710000,92464000,42249000,176530000,102330000,74207000,22882000,11383000,11499000,49865000,25482000,24384000,18348000,6192400,12156000,12665000,6194500,6470000,27955000,12943000,15013000,37149000,20038000,17111000,18160000,7743500,10416000,24021000,11624000,12397000,25388000,11070000,14318000,41886000,20412000,21474000,11561000,6324600,5236000,39214000,17311000,21903000,6690000,2861600,3828400,22910000,11564000,11346000
0,0,0,0,0,0,3867100,3568500,298620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214840,130840,83996,2127700,2127700,0,0,0,0,3349700,2295400,1054300,3384600,1830800,1553800,2533500,1926600,606890,0,0,0,2192000,1649600,542420,12223000,4808400,7414100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13342000,6308600,7033400,0,0,0,0,0,0,0,0,0,0,0,0
7374000,5979900,1394100,0,0,0,744610,744610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452740,452740,0,0,0,0,0,0,0,759880,759880,0,1605600,1574500,31064,417510,417510,0,13758000,11044000,2714400,0,0,0,0,0,0,0,0,0,2359700,1826400,533210,0,0,0,0,0,0,1117400,966180,151190,2109700,892160,1217600,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169020,169020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94714,94714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228340,215220,13118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
